file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,gpt-oss-120b,False,0.6629517078399658,"HbA1c threshold mismatch (ELM: >= 9 g% , CPG: >= 6.5 %); the ELM incorrectly lists a “Time Interval” of 9 g% (which is a value threshold, not a look‑back period). All other elements (age ≥ 18, value set reference) match.",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,gpt-oss-120b,True,0.45224857330322266,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,gpt-oss-120b,False,0.9956042766571045,"; **Smoking History Logic Mismatch**:; CPG requires *any* tobacco user (active **or** former smoker) with ≥20 pack‑year history and, if former, quit ≤15 years ago.; ELM only checks for a *Condition* in the “Tobacco User” value set with `clinicalStatus = active`. It does **not** include former smokers, does not assess pack‑year quantity, and does not enforce the “quit within past 15 years” rule.; Consequently, the ELM implementation does not fully capture the inclusion criteria for smoking history as specified by the guideline.",,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,gpt-oss-120b,True,0.8633561134338379,,,groq,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,gpt-oss-120b,True,0.5894379615783691,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,True,0.7132749557495117,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,gpt-oss-120b,True,0.7314372062683105,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,gpt-oss-120b,False,0.6007282733917236,"Age lower bound mismatch (ELM requires Age ≥ 60 years, CPG requires Age ≥ 45 years); time interval/lookback mismatch (ELM looks back 2 years for prior colorectal screening, CPG requires a 1‑year lookback).",,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False
Anxiety-Screening.json,Anxiety_Screening_CDS,gpt-oss-120b,False,0.8277709484100342,"Time interval mismatch – ELM uses a 6‑month lookback for recent anxiety screening, but the CPG requires a 1‑year lookback. All other numeric values (age threshold, value set OID) match.",,groq,Anxiety-Screening_CPG.md,True,True,True,False
HIV-Screening.json,HIV_Screening_CDS,gpt-oss-120b,False,0.9802651405334473,"Age threshold mismatch – ELM uses a lower bound of ≥ 30 years and does not enforce an upper bound, whereas the CPG requires ages ≥ 15 and ≤ 65 years. Consequently the implemented age range (≥30) does not match the CPG age range (15‑65). All other elements (1‑year lookback, HIV Test value set) are correct.",,groq,HIV-Screening_CPG.md,True,True,True,False
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,gpt-oss-120b,False,0.9918663501739502,"; BMI threshold mismatch: CPG requires BMI ≥ 25 kg/m², ELM uses BMI ≥ 35 kg/m².; Glucose/HbA1c test look‑back period mismatch: CPG excludes patients with a test in the past 3 years, ELM checks for a test only in the past 1 year.; Consequently, the logical condition “Is Obese” and “Has Recent Glucose Test” do not correctly implement the CPG inclusion/exclusion criteria.",,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,gpt-oss-120b,False,0.5659332275390625,"Age lower bound mismatch (ELM requires Age ≥ 30 years, CPG requires Age ≥ 21 years); all other criteria (upper age limit, sex, 3‑year lookback, Pap Test value set) match.",,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,False
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,gpt-oss-120b,False,0.7023425102233887,"Time interval mismatch – the CPG requires a 1‑year look‑back period for prior depression screening, but the ELM implementation uses a 3‑month look‑back for both adult and adolescent screening observations. All other numeric values (age threshold) and value‑set references match, but the incorrect look‑back period means the logical implementation does not faithfully represent the guideline.",,groq,Depression_screening_CPG.md,True,True,True,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,False,0.5933811664581299,"Age threshold mismatch – ELM requires Age ≥ 75 years, but CPG requires Age ≥ 65 years. All other values (1‑year lookback, value set ID) and logical operators match the guideline.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,gpt-oss-120b,False,0.618095874786377,"Age threshold mismatch – ELM requires age ≥ 25 years (In Demographic), but CPG requires age ≥ 18 years. All other elements (1‑year lookback, value set reference, AND/NOT logic) are consistent.",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,gpt-oss-120b,False,1.020169734954834,"Time interval mismatch – CPG requires no DEXA scan in the past **2 years**, but the ELM implementation uses a look‑back of **6 months** for “Has Recent DEXA Scan”. Additionally, the sex check uses a direct string comparison (`gender.value = female`) rather than referencing the required “Female Administrative Sex” value set (`2.16.840.1.113883.3.560.100.2`).",,groq,Osteoporosis-Screening_CPG.md,True,True,True,False
AAA-Screening-WrongAge.json,AAA_Screening_CDS,gpt-oss-120b,False,0.6958293914794922,"Age threshold mismatch – ELM lower bound is 55 years, but CPG requires age ≥ 65 years (upper bound matches at 75 years). No other discrepancies found.",,groq,AAA-Screening_CPG.md,True,True,True,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-120b,False,0.9196548461914062,"Logical mismatch – the ELM defines **MeetsInclusionCriteria** as `([Screening Age] OR [Gender]) AND [Mammogram]`, but the CPG requires **Age ≥ 40 AND female AND no mammogram in the past 1 year**. The OR operator between Age and Gender is incorrect; it should be an AND. All numeric thresholds (age ≥ 40, lookback 1 year) and the value set reference are correct.",,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,gpt-oss-120b,False,1.1238036155700684,"Logical mismatch – the ELM defines **Needs Tobacco Use Screening** as only the age check ([In Demographic]) and sets **InPopulation** equal to that, so it recommends screening for every adult ≥ 18 years regardless of recent screening. The CPG requires **InPopulation** to be true only when the patient is ≥ 18 years **and** has **no** tobacco‑use screening in the past 1 year. The ELM does not incorporate the NOT‑Has‑Recent‑Tobacco‑Screening condition into the population logic, thus failing to implement the CPG’s inclusion/exclusion criteria correctly. All numeric values (age ≥ 18, look‑back 1 year, value set OID) are correct, but the logical structure is incomplete.",,groq,Tobacco-Use-Screening_CPG.md,True,True,True,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,gpt-oss-120b,False,0.7882561683654785,"; Age upper bound missing (CPG requires Age ≤ 80 years; ELM only checks Age ≥ 50).; Smoking history logic incomplete: ELM only checks for an active “Tobacco User” condition and does not include former smokers, does not verify ≥ 20 pack‑year history, and does not enforce the “quit within the past 15 years” criterion required by the CPG.; Consequently, the inclusion criteria for smoking history are not fully aligned with the CPG.",,groq,Lung-Cancer-Screening_CPG.md,True,True,True,False
IPF-Screening.json,IPF-ScreeningIE,gpt-oss-120b,True,1.4926631450653076,,,groq,IPF-Screening_CPG.md,True,True,True,True
IPF-Screening-WrongCT.json,IPF-Screening,gpt-oss-120b,False,2.2541308403015137,"; **Connective Tissue Disorders logic is inverted**: The ELM defines “Connective Tissue Disorders (SNOMED)” as `NOT (EXISTS (ActiveCondition(Confirmed(...))))`, which returns true when a patient does NOT have an active confirmed CTD. The CPG exclusion criterion should be true **when a patient DOES have an active confirmed CTD**.; **MeetsExclusionCriteria uses the inverted CTD definition**: Because the CTD expression is negated, `MeetsExclusionCriteria = [Connective Tissue Disorders] OR [Amiodarones]` flags patients without CTD as excluded and patients with CTD as not excluded. This is the opposite of the guideline.; **InPopulation logic is therefore reversed**: `InPopulation = MeetsInclusionCriteria AND NOT(MeetsExclusionCriteria)` ends up requiring the presence of a CTD (due to double negation) to be considered in‑population, contrary to the CPG which excludes patients with CTD.",,groq,IPF-Screening_CPG.md,True,True,True,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,gpt-oss-120b,False,1.1954755783081055,"Gender criterion missing – the ELM’s Needs AAA Screening logic includes age and smoking history but does not require patient sex = Male, whereas the CPG explicitly limits screening to males aged 65‑75. All other numeric thresholds and value‑set references match.",,groq,AAA-Screening_CPG.md,True,True,True,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,gpt-oss-120b,False,1.443878173828125,"; **Bipolar exclusion missing**: CPG requires “No active Bipolar Disorder diagnosis” as part of inclusion criteria, but the ELM’s `Needs Depression Screening` logic does not reference `Has Bipolar Diagnosis` (i.e., it does not apply `NOT [Has Bipolar Diagnosis]`).; **Encounter requirement omitted**: CPG mandates a qualifying encounter (value set 2.16.840.1.113883.3.600.1916) during the measurement period. The ELM implementation contains no check for an encounter, so patients without a qualifying encounter could be incorrectly flagged.; **Logical composition differs**: CPG’s `MeetsInclusionCriteria` is **Age ≥ 12 AND NOT Bipolar AND NOT Depression Diagnosis AND NOT Recent Screening**. The ELM’s `Needs Depression Screening` is **Age ≥ 12 AND NOT Depression Diagnosis AND NOT Recent Screening** (missing the bipolar condition).; **Result presence check is correct** for recent screening (uses `NOT IsNull(S.value)`), but because the bipolar and encounter checks are absent, the overall decision logic does not fully implement the CPG.",,groq,Depression_screening_CPG.md,True,True,True,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-120b,False,1.1209819316864014,"; **Logical mismatch for colonoscopy criterion**:; CPG requires *no colonoscopy in the past 1 month* (i.e., count = 0) to trigger screening.; ELM defines **Colonoscopy** as `COUNT(ProcedureLookBack(..., 1 month)) > 0` and then uses `[Required Age] AND [Colonoscopy]` in **MeetsInclusionCriteria**, which means the patient must have had a colonoscopy in the past month to be considered in the population. This is the opposite of the guideline.; Consequently, **InPopulation** and the **Recommendation** logic are inverted relative to the CPG. The implementation should use a NOT or a count‑equals‑0 check (e.g., `COUNT(...) = 0` or `NOT [Colonoscopy]`) in **MeetsInclusionCriteria**.; No mismatches were found for numeric values (age ≥ 50, look‑back 1 month) or value set reference; the error is purely logical.",,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,False,1.106292486190796,"Logical mismatch – the ELM defines **Needs Falls Prevention Screening** as `[In Demographic] AND [Has Recent Falls Assessment]`, which triggers screening when a recent falls risk assessment exists. According to the CPG, screening is needed only when **no** falls risk assessment has been performed in the past year (Age ≥ 65 AND NOT Has Recent Falls Assessment). Therefore the AND/NOT logic for the exclusion criterion is incorrect, causing the implementation to invert the intended decision. All numeric values (age ≥ 65, 1‑year lookback, value set OID) match, but the logical structure does not.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Depression-WrongNesting.json,DepressionScreening_CDS,gpt-oss-120b,False,1.4929933547973633,"; **Exclusion logic mismatch** – CPG excludes patients with *either* an active bipolar disorder **or** an active depression diagnosis. The ELM uses `NOT ([Has Bipolar Diagnosis] AND [Has Depression Diagnosis])`, which only excludes patients who have **both** diagnoses simultaneously. The correct logic should be `NOT [Has Bipolar Diagnosis] AND NOT [Has Depression Diagnosis]`.; **Missing encounter requirement** – CPG inclusion requires a qualifying encounter (value set `2.16.840.1.113883.3.600.1916`) during the measurement period. The ELM implementation does not reference or check for this encounter at all.; **Logical combination for screening need** – Because of the above errors, the ELM’s `Needs Depression Screening` does not faithfully represent `MeetsInclusionCriteria` from the CPG.",,groq,Depression_screening_CPG.md,True,True,True,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,gpt-oss-120b,False,1.3652019500732422,"Exclusion logic mismatch – CPG specifies that a patient should be excluded if **any** of the following is true (confirmed active connective tissue disorder **OR** active amiodarone therapy). The ELM implementation defines **MeetsExclusionCriteria** as an **AND** of the two conditions, requiring both CTD and amiodarone to be present before exclusion. This does not correctly implement the CPG’s exclusion criteria.",,groq,IPF-Screening_CPG.md,True,True,True,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,False,0.6934113502502441,"Value set mismatch – CPG requires the “Fall Risk Assessment” value set ID 2.16.840.1.113883.3.464.1003.118.12.1028, but the ELM implementation uses ID 2.16.840.1.113883.3.600.564. All other numeric thresholds and logical structure are correct.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,gpt-oss-120b,False,0.7638351917266846,"Value set mismatch – CPG requires the “Alcohol Use Screening” value set `2.16.840.1.113883.3.600.1542`, but the ELM implementation uses value set `2.16.840.1.113883.3.526.3.1278`. All other numeric thresholds and logical operators match the CPG.",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
