file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3-32b,False,1.1994843482971191,,,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3-32b,False,1.442878246307373,,,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,qwen3-32b,True,0.9162313938140869,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,qwen3-32b,False,1.5108559131622314,,,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,qwen3-32b,True,1.239330768585205,,,groq,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,False,1.947115421295166,"Uses `AND` to combine inclusion criteria (age ≥18 and no recent screening).; Correctly applies `NOT` to exclude patients with recent screenings.; Ensures results are non-null (`NOT (IsNull(S.value))`) to meet CPG's ""result present"" requirement.",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,False,True
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,qwen3-32b,True,1.2789433002471924,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,qwen3-32b,True,1.229776382446289,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,qwen3-32b,False,1.398484706878662,"; *Key Issues**:; Numeric values (age and time intervals) do not align with CPG.; Logical structure is partially correct (AND NOT operator), but parameters are incorrect.; Missing rationale in recommendation output.",,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False
Anxiety-Screening.json,Anxiety_Screening_CDS,qwen3-32b,False,2.075453519821167,,,groq,Anxiety-Screening_CPG.md,True,True,True,False
HIV-Screening.json,HIV_Screening_CDS,qwen3-32b,False,1.955319881439209,,,groq,HIV-Screening_CPG.md,True,True,True,False
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,qwen3-32b,False,1.5871753692626953,,,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,qwen3-32b,False,1.7454748153686523,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,False
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,qwen3-32b,False,1.6443042755126953,,,groq,Depression_screening_CPG.md,True,True,True,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,qwen3-32b,False,1.2772536277770996,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,False,1.563633680343628,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,qwen3-32b,False,1.2812244892120361,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,False
AAA-Screening-WrongAge.json,AAA_Screening_CDS,qwen3-32b,False,2.0135657787323,; *Summary**: The ELM implementation fails to match the CPG's age requirements and may misclassify smoking history due to clinical status checks.,,groq,AAA-Screening_CPG.md,True,True,True,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,qwen3-32b,False,1.8609745502471924,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,qwen3-32b,False,1.8430795669555664,"; *Corrected Logic**:; ""Needs Tobacco Use Screening"" should be:; ""InPopulation"" should then reference this corrected logic.",,groq,Tobacco-Use-Screening_CPG.md,True,True,True,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,qwen3-32b,False,1.3756494522094727,,,groq,Lung-Cancer-Screening_CPG.md,True,True,True,False
IPF-Screening.json,IPF-ScreeningIE,qwen3-32b,False,1.612889051437378,"**Inclusion Criteria**: Correctly uses `AND` to combine age, condition, and observation.; **Exclusion Criteria**: Correctly uses `OR` for connective tissue disorders and amiodarone, with `NOT` to exclude them from the population.; Interstitial Pulmonary Fibrosis [Unspecified Cause] (SNOMED): `2.16.840.1.113762.1.4.1146.1809`; Connective Tissue Disorders (SNOMED): `2.16.840.1.113762.1.4.1146.3135`; Amiodarones: `2.16.840.1.113762.1.4.1213.81`; Interstitial Lung Disease Diagnosis: `2.16.840.1.113762.1.4.1222.1469`; Confirmed/Active conditions and active medications are correctly implemented.",,groq,IPF-Screening_CPG.md,True,True,False,True
IPF-Screening-WrongCT.json,IPF-Screening,qwen3-32b,False,2.9156413078308105,"; The ELM incorrectly uses `NOT (EXISTS(...))` for the Connective Tissue Disorders (CTD) exclusion.; **Expected**: `EXISTS(ActiveCondition(Confirmed(Retrieve Condition where type in ValueSet ""Connective Tissue Disorders (SNOMED) VS"")))`; **Actual**: `NOT (EXISTS(...))`; **Impact**: This inverts the exclusion logic. The CPG excludes patients *with* CTD, but the ELM currently excludes patients *without* CTD.; The ELM uses `ActiveMedicationStatement` for amiodarone, which aligns with the CPG requirement for ""active amiodarone therapy."" This is correct.; All value sets (e.g., Interstitial Pulmonary Fibrosis, CTD, Amiodarone) are correctly referenced with exact SNOMED codes as per the CPG.; Age threshold (`≥60 years`) matches exactly. No time intervals are specified in the CPG, so the ELM’s lack of them is valid.; `MeetsInclusionCriteria` uses `AND` for all inclusion criteria (correct).; `MeetsExclusionCriteria` uses `OR` for exclusions (correct).; `InPopulation` uses `NOT (MeetsExclusionCriteria)` (correct).; *Summary**: The primary error is the inverted logic for the CTD exclusion. Fixing this would resolve the validation issue.",,groq,IPF-Screening_CPG.md,True,True,True,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,qwen3-32b,True,1.1785385608673096,,,groq,AAA-Screening_CPG.md,True,True,False,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,qwen3-32b,False,2.2519893646240234,,,groq,Depression_screening_CPG.md,True,True,True,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,qwen3-32b,False,1.9456143379211426,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,qwen3-32b,False,2.091679573059082,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Depression-WrongNesting.json,DepressionScreening_CDS,qwen3-32b,False,2.347383975982666,; *Summary**: The ELM fails to correctly implement the exclusion criteria for diagnoses and omits the qualifying encounter requirement. These issues invalidate the alignment with the CPG.,,groq,Depression_screening_CPG.md,True,True,True,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,qwen3-32b,False,2.566507339477539,"; *Summary**: The primary issue is the incorrect use of `AND` instead of `OR` in `MeetsExclusionCriteria`, which would fail to exclude patients who meet only one exclusion criterion. This must be corrected to ensure accurate implementation of the CPG.",,groq,IPF-Screening_CPG.md,True,True,True,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,qwen3-32b,False,1.3244593143463135,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,False,1.7168829441070557,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
