file,library,model,trial,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
AAA-Screening-WrongAge.json,AAA_Screening_CDS,gpt-5.4-mini,4,False,1.184969186782837,"Age threshold mismatch: CPG requires age 65 to 75 years inclusive, but the ELM implementation uses age >= 55 years and age <= 75 years.",,openai,AAA-Screening_CPG.md,True,True,True,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,gpt-5.4-mini,4,False,1.1497280597686768,"MeetsInclusionCriteria is implemented incorrectly: ELM uses ([Screening Age] OR [Gender]) AND [Mammogram], but the CPG requires Screening Age AND Gender AND no mammogram in the past 1 year.",,openai,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,gpt-5.4-mini,4,False,1.653310775756836,"[ELM implementation is missing the required exclusion logic for recent screening. CPG requires Age >= 18 AND no tobacco use screening within the past 1 year with a result present, but the ELM defines ""Needs Tobacco Use Screening"" as only age >= 18 and does not include a NOT/absence check for recent screening. The ""Has Recent Tobacco Screening"" definition exists but is not used in the final inclusion logic.]",,openai,Tobacco-Use-Screening_CPG.md,True,True,True,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,gpt-5.4-mini,4,False,1.928755521774292,"Age criterion mismatch: CPG requires age 50 to 80 years, but ELM only checks age >= 50 and does not enforce the upper limit of 80. Smoking-history criterion mismatch: CPG requires active smoker or former smoker with at least 20 pack-years and quit within the past 15 years, but ELM only checks for a Tobacco User condition with clinicalStatus = active and does not include pack-years or quit-within-15-years logic; it also omits former smoker.",,openai,Lung-Cancer-Screening_CPG.md,True,True,True,False
IPF-Screening.json,IPF-ScreeningIE,gpt-5.4-mini,4,True,1.409729242324829,,,openai,IPF-Screening_CPG.md,True,True,True,True
IPF-Screening-WrongCT.json,IPF-Screening,gpt-5.4-mini,4,False,2.04024338722229,"Connective Tissue Disorders exclusion logic is inverted in the ELM implementation. The CPG requires exclusion when there is a confirmed active Connective Tissue Disorder, but the ELM defines `Connective Tissue Disorders` as `NOT (EXISTS (ActiveCondition(Confirmed(...))))`, which is true when CTD is absent and false when CTD is present. This reverses the intended exclusion criterion and causes `InPopulation` to behave incorrectly.",,openai,IPF-Screening_CPG.md,True,True,True,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,gpt-5.4-mini,4,False,1.8346714973449707,"ELM `Needs AAA Screening` is missing the required **male sex** criterion. CPG requires **Age 65-75 AND male AND ever smoked AND no prior AAA ultrasound**; the implementation only checks age, smoking history, and absence of prior screening.",,openai,AAA-Screening_CPG.md,True,True,True,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,gpt-5.4-mini,4,False,2.2838642597198486,"ELM implementation does not fully match the CPG decision logic:; Missing required qualifying encounter criterion: the CPG requires an encounter during the measurement period from the ""Encounter to Screen for Depression"" value set, but the ELM logic does not include any encounter-based inclusion check.; Missing bipolar disorder exclusion: the CPG excludes patients with an active bipolar disorder diagnosis, but the ELM `Needs Depression Screening` logic does not check `Has Bipolar Diagnosis`.; Inclusion logic is incomplete: the CPG requires age >= 12, no active bipolar diagnosis, no active depression diagnosis, and no recent screening; the ELM only checks age >= 12, no depression diagnosis, and no recent screening.",,openai,Depression_screening_CPG.md,True,True,True,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,gpt-5.4-mini,4,False,1.6662464141845703,"[Logical mismatch: CPG requires screening only when age >= 50 AND colonoscopy count in past 1 month = 0, but ELM defines Colonoscopy as COUNT(...) > 0 and uses [Required Age] AND [Colonoscopy] for MeetsInclusionCriteria, which inverts the screening criterion. Recommendation logic is therefore triggered when a recent colonoscopy exists, opposite of the CPG.]",,openai,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,gpt-5.4-mini,4,False,1.4885532855987549,"ELM logic is inverted relative to the CPG: the CPG requires **Age >= 65 AND NO falls risk assessment in the past 1 year** to be in population, but the ELM defines **In Population = Age >= 65 AND Has Recent Falls Assessment**. This reverses the screening trigger. The value set and 1-year lookback match, but the AND/NOT decision logic does not.",,openai,Falls-Prevention-Screening_CPG.md,True,True,True,False
Depression-WrongNesting.json,DepressionScreening_CDS,gpt-5.4-mini,4,False,1.5431208610534668,"[Logical mismatch: CPG requires exclusion when there is an active Bipolar Disorder diagnosis OR an active Depression diagnosis, but ELM uses `NOT ([Has Bipolar Diagnosis] AND [Has Depression Diagnosis])`, which only excludes patients when both diagnoses are present. It should be `NOT [Has Bipolar Diagnosis] AND NOT [Has Depression Diagnosis]` (or equivalent).]",,openai,Depression_screening_CPG.md,True,True,True,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,gpt-5.4-mini,4,False,1.649477481842041,"[MeetsExclusionCriteria is incorrect: CPG requires ANY exclusion criterion to trigger exclusion (Connective Tissue Disorder OR active amiodarone), but ELM uses AND between Connective Tissue Disorders and Amiodarones. This would fail to exclude patients with only one of the two exclusion criteria.]",,openai,IPF-Screening_CPG.md,True,True,True,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,gpt-5.4-mini,4,False,1.291686773300171,"Value set mismatch: CPG requires ""Fall Risk Assessment"" value set `2.16.840.1.113883.3.464.1003.118.12.1028`, but ELM uses `2.16.840.1.113883.3.600.564`.",,openai,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,gpt-5.4-mini,4,False,1.316636085510254,"[Value set mismatch: CPG requires ""Alcohol Use Screening"" value set `2.16.840.1.113883.3.600.1542`, but ELM uses `2.16.840.1.113883.3.526.3.1278`; Rationale mismatch: ELM rationale is incomplete and does not include the full USPSTF Grade B wording specified in the CPG; Logic is otherwise consistent with age >= 18, 1-year lookback, and NOT has recent screening]",,openai,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
