file,library,model,trial,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3.5-35b-a3b,4,False,1.1385471820831299,"The ELM implementation specifies an upper age limit of 80 years (Age <= 80), whereas the Clinical Practice Guideline requires an upper age limit of 85 years (Age <= 85). This discrepancy excludes eligible patients aged 81, 82, 83, 84, and 85 from the target population. All other criteria (lower age limit of 30, LDL threshold of 190 mg/dL, and value set reference) match the CPG requirements.",,openrouter,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3.5-35b-a3b,4,False,1.1089818477630615,"The ELM implementation contains a critical value mismatch for the HbA1c threshold. The Clinical Practice Guideline requires a result value >= 6.5%, but the ELM implementation incorrectly specifies the threshold as >= 9 g%. Additionally, the unit ""g%"" is inconsistent with the standard percentage (%) notation used in the CPG for HbA1c.",,openrouter,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,qwen3.5-35b-a3b,4,True,0.3603196144104004,,,openrouter,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,qwen3.5-35b-a3b,4,False,1.6651558876037598,"The ELM implementation fails to verify the ""20 pack-year"" smoking history requirement specified in the CPG. The CPG explicitly requires a history of ""at least 20 pack-years,"" but the ELM `Has Smoking History` logic only checks for the existence of a condition coded as ""Tobacco User"" without validating the quantitative pack-year threshold. Additionally, the CPG specifies that the patient must have quit within the past 15 years if they are a former smoker, but the ELM logic does not include a check for the date of cessation relative to the current date.",,openrouter,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,qwen3.5-35b-a3b,4,True,11.711897373199463,,,openrouter,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,qwen3.5-35b-a3b,4,True,0.6251695156097412,,,openrouter,Alcohol-Misuse-Screening_CPG.md,True,True,True,True
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,qwen3.5-35b-a3b,4,True,11.14574146270752,,,openrouter,Falls-Prevention-Screening_CPG.md,True,True,True,True
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,qwen3.5-35b-a3b,4,True,0.4476509094238281,,,openrouter,Tobacco-Use-Screening_CPG.md,True,True,True,True
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,qwen3.5-35b-a3b,4,False,1.82594895362854,,,openrouter,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False
Anxiety-Screening.json,Anxiety_Screening_CDS,qwen3.5-35b-a3b,4,False,1.5649123191833496,"The time interval for the lookback period in the ELM implementation is incorrect. The CPG requires a lookback period of **1 year** (""within the past 1 year""), but the ELM implementation defines the interval as **6 months** (""[Today - 6 months to Today]""). Additionally, the Rationale logic in the ELM implementation is inverted; it returns `null` when the patient is in the population (needs screening) and `null` when not, whereas the CPG specifies that the Rationale should be populated (""USPSTF recommends..."") when screening is needed.",,openrouter,Anxiety-Screening_CPG.md,True,True,True,False
HIV-Screening.json,HIV_Screening_CDS,qwen3.5-35b-a3b,4,False,1.9370460510253906,"Age threshold mismatch. The CPG requires patients to be aged 15 to 65 years (Age >= 15 AND Age <= 65), but the ELM implementation incorrectly defines the ""In Demographic"" logic as Age >= 30 years. Additionally, the ELM implementation fails to include the upper age limit (<= 65) and the lower age limit (>= 15) as specified in the guideline.",,openrouter,HIV-Screening_CPG.md,True,True,True,False
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,qwen3.5-35b-a3b,4,False,2.3198401927948,,,openrouter,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,qwen3.5-35b-a3b,4,False,2.4480786323547363,"The ELM implementation incorrectly defines the age threshold in the ""In Demographic"" logic as `Age >= 30 years`. The CPG requirements explicitly state the inclusion criteria is `Age >= 21 years AND Age <= 65 years`. The ELM logic excludes patients aged 21 to 29, which violates the CPG. Additionally, the Rationale string in the ELM implementation is truncated and does not match the full CPG rationale regarding the 5-year interval for women aged 30-65 with hrHPV testing.",,openrouter,Cervical-Cancer-Screening_CPG.md,True,True,True,False
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,qwen3.5-35b-a3b,4,False,1.880237102508545,"The ELM implementation uses a 3-month lookback period for ""Has Recent Adult Depression Screening"" and ""Has Recent Adolescent Depression Screening"" (defined as `Today - 3 months to Today`). The Clinical Practice Guideline explicitly requires a 1-year lookback period (""performed within the past 1 year""). This discrepancy means the ELM logic will incorrectly recommend screening for patients who were screened within the last 3 to 12 months, violating the ""No Screening Needed"" criteria.",,openrouter,Depression_screening_CPG.md,True,True,True,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,qwen3.5-35b-a3b,4,False,1.2048919200897217,"The ELM implementation incorrectly defines the age threshold as ""Age >= 75 years"" in the ""In Demographic"" logic. The Clinical Practice Guideline explicitly requires the age threshold to be ""65 years or older"" (Age >= 65). Additionally, the ELM logic uses an age of 75 which is stricter than the CPG requirement of 65, potentially excluding eligible patients aged 65-74.",,openrouter,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,qwen3.5-35b-a3b,4,False,1.2569499015808105,"The ELM implementation uses an incorrect age threshold. The CPG requires patients to be 18 years or older (Age >= 18), but the ELM implementation defines the ""In Demographic"" logic as Age >= 25 years. This discrepancy excludes patients aged 18 to 24 who meet the CPG inclusion criteria. Additionally, the Rationale string in the ELM implementation is truncated compared to the full USPSTF Grade B recommendation text provided in the CPG requirements.",,openrouter,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,qwen3.5-35b-a3b,4,False,1.1841223239898682,"The time interval for the ""Has Recent DEXA Scan"" exclusion criterion is incorrect. The CPG requires a lookback period of **2 years** (""within the past 2 years""), but the ELM implementation uses a lookback period of **6 months** (""Today - 6 months to Today""). This discrepancy causes the ELM to incorrectly recommend screening for patients who have had a DEXA scan between 6 months and 2 years ago, violating the CPG requirement.",,openrouter,Osteoporosis-Screening_CPG.md,True,True,True,False
AAA-Screening-WrongAge.json,AAA_Screening_CDS,qwen3.5-35b-a3b,4,False,2.6657166481018066,"The ELM implementation defines the age threshold for the ""In Demographic"" logic as `Age >= 55 years`, whereas the Clinical Practice Guideline (CPG) explicitly requires the age range to be `65 to 75 years` (Age >= 65 AND Age <= 75). This discrepancy in the lower age bound (55 vs 65) results in an incorrect population inclusion. Additionally, the ELM logic for ""Has Smoking History"" checks for specific clinical statuses (active/resolved) on a condition type, which may not strictly align with the CPG's definition of ""Ever smoked (100+ cigarettes in lifetime)"" unless the value set `2.16.840.1.113883.3.526.3.1170` is guaranteed to contain only that specific definition, but the age mismatch is a definitive failure.",,openrouter,AAA-Screening_CPG.md,True,True,True,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,4,False,2.76802396774292,"The logical structure for `MeetsInclusionCriteria` in the ELM implementation is incorrect. The CPG requires that Age >= 40 AND Gender = female AND No Mammogram in past 1 year (all conditions must be true). However, the ELM definition states `([Screening Age] OR [Gender]) AND [Mammogram]`, which incorrectly uses an OR operator between Age and Gender instead of an AND operator. Additionally, the CPG defines ""No Screening Needed If"" a mammogram exists, meaning the inclusion criteria requires the *absence* of a recent mammogram. The ELM logic for `Mammogram` is defined as `IsNull(ProcedureLookBack(...))`, which correctly represents the absence, but the combination with the Age/Gender logic via OR creates a logical error where a patient could meet the criteria if they are either over 40 OR female (but not both), provided no mammogram exists.",,openrouter,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,qwen3.5-35b-a3b,4,True,0.6347033977508545,,,openrouter,Tobacco-Use-Screening_CPG.md,True,True,False,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,qwen3.5-35b-a3b,4,False,2.0202977657318115,"The ELM implementation fails to verify the ""20 pack-year"" smoking history requirement specified in the CPG. The CPG explicitly requires a history of ""at least 20 pack-years,"" but the ELM `Has Smoking History` logic only checks for the existence of a condition coded as ""Tobacco User"" without validating the quantitative pack-year threshold. Additionally, the ELM `Has Smoking History` logic includes a specific check for `clinicalStatus.coding[0].code = active`, which restricts the logic to only currently active tobacco use, potentially excluding former smokers who meet the ""quit within the past 15 years"" criterion if their status is not explicitly coded as ""active"" in the system.",,openrouter,Lung-Cancer-Screening_CPG.md,True,True,True,False
IPF-Screening.json,IPF-ScreeningIE,qwen3.5-35b-a3b,4,False,12.418418407440186,"; Correction*: Upon closer inspection of the CPG text provided in the prompt:; CPG Text Exclusion: ""Amiodarone (active)""; CPG Key Values Section: ""Amiodarones VS: 2.16.840.1.113762.1.4.1213.81""; ELM Key Values Section: ""Amiodarones VS: 2.16.840.1.113762.1.4.1213.81""; Wait, there is a discrepancy in the CPG text description vs the Key Values section for CTD.*; CPG Text Exclusion: ""Connective Tissue Disorders (SNOMED) ... value set `2.16.840.1.113762.1.4.1146.3135`""; CPG Key Values Section: ""Connective Tissue Disorders (SNOMED) VS: 2.16.840.1.113762.1.4.1146.3135""; ELM Key Values Section: ""Connective Tissue Disorders (SNOMED) VS: 2.16.840.1.113762.1.4.1146.3135""; Re-evaluating the ELM Logic Definition for Amiodarones*:; More Critical Error*: The CPG states the exclusion is ""Amiodarone (active)"". The ELM logic definition for `Amiodarones` includes `UNION FROM Retrieve MedicationStatement AS MR`. This implies that if a patient has *any* medication statement (because of the union with a generic retrieval), the condition might be met depending on how the `ActiveMedicationStatement` function processes the union. If `ActiveMedicationStatement` is applied to the result of the union, it checks if *any* of the medications in the union are active. Since the union includes `Retrieve MedicationStatement AS MR` (all meds), if the patient has *any* active medication, the `Amiodarones` exclusion criterion would trigger, which is a **major logic error** deviating from the CPG.; *Conclusion**: The primary error is the logical implementation of the Amiodarone exclusion criterion in the ELM code, which incorrectly broadens the exclusion to include any active medication due to the erroneous `UNION` with a generic medication retrieval.; The ELM implementation of the Amiodarone exclusion criterion contains a critical logic error. The definition `EXISTS (ActiveMedicationStatement(Retrieve MedicationStatement where type in ValueSet ""Amiodarones VS"" UNION FROM Retrieve MedicationStatement AS MR))` incorrectly unions the specific Amiodarone retrieval with a retrieval of *all* medication statements. This causes the exclusion to trigger if the patient has *any* active medication, rather than strictly checking for active Amiodarone as required by the CPG. Additionally, the CPG text description for the CTD exclusion lists the value set ID `2.16.840.1.113762.1.4.1146.3135`, which matches the Key Values section, but the ELM logic for `Connective Tissue Disorders` correctly implements the `Confirmed` and `Active` checks, so the main failure is the Amiodarone logic.",,openrouter,IPF-Screening_CPG.md,True,True,False,True
IPF-Screening-WrongCT.json,IPF-Screening,qwen3.5-35b-a3b,4,False,4.635394811630249,,,openrouter,IPF-Screening_CPG.md,True,True,True,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,qwen3.5-35b-a3b,4,False,2.4847500324249268,"The ELM implementation for the ""Has Smoking History"" logic is incorrect. The CPG requires checking if the patient has a smoking history defined as ""Ever smoked (100+ cigarettes in lifetime)"" using the ""Tobacco User"" value set. The ELM logic incorrectly filters for `clinicalStatus.coding[0].code IN [active, resolved]`, which restricts the check to only currently active or resolved conditions, potentially excluding patients with a history of smoking that is no longer active or documented with a different status. Additionally, the ELM logic does not explicitly verify the ""100+ cigarettes"" threshold, relying solely on the value set inclusion which may not be sufficient without the specific status filter being removed or adjusted to match the ""Ever smoked"" definition. The ""Has Prior AAA Screening"" logic is also slightly ambiguous; the CPG states ""No prior... screening ever"", while the ELM checks `NOT (IsNull(S.value))`, which assumes a non-null value indicates a screening occurred, but does not explicitly confirm the observation represents a completed screening result (though this is a minor interpretation difference compared to the smoking logic error). The primary error is the incorrect filtering of the smoking history status.",,openrouter,AAA-Screening_CPG.md,True,True,True,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,qwen3.5-35b-a3b,4,False,1.788433313369751,"The ELM implementation logic for `Needs Depression Screening` is missing the exclusion criteria for ""Active diagnosis of Bipolar Disorder"". The CPG requires that the patient must NOT have an active Bipolar Disorder diagnosis to be included in the population, but the ELM definition `[Needs Depression Screening]` only checks for the absence of a Depression Diagnosis (`NOT ([Has Depression Diagnosis])`) and the absence of recent screening, omitting the check `NOT ([Has Bipolar Diagnosis])`. Additionally, the ELM definition for `Needs Depression Screening` does not explicitly include the check for a qualifying encounter (`Encounter to Screen for Depression`), which is a required inclusion criterion in the CPG.",,openrouter,Depression_screening_CPG.md,True,True,True,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,4,False,1.3411788940429688,"The ELM implementation logic for `MeetsInclusionCriteria` is incorrect. The CPG requires that screening is needed if the patient is >= 50 years old AND has had **0** colonoscopies in the past 1 month. However, the ELM defines `MeetsInclusionCriteria` as `[Required Age] AND [Colonoscopy]`, where `[Colonoscopy]` is defined as `COUNT(...) > 0`. This logic incorrectly requires the patient to have had **at least one** colonoscopy in the past month to meet the inclusion criteria (and thus receive the recommendation), whereas the guideline states screening is needed only if the count is 0. The condition should be `NOT [Colonoscopy]` (or `COUNT(...) = 0`).",,openrouter,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,qwen3.5-35b-a3b,4,False,4.557008743286133,"The logical structure in the ELM implementation is incorrect. The CPG requires that screening is needed if the patient is 65+ AND **NO** falls risk assessment has been performed in the past year. The ELM definition for `Needs Falls Prevention Screening` is `[In Demographic] AND [Has Recent Falls Assessment]`. This logic incorrectly requires that a recent assessment **exists** to trigger the screening recommendation, which is the opposite of the guideline's exclusion criteria (screening is needed only if the assessment is **missing** or **null**). The `Has Recent Falls Assessment` definition correctly identifies the presence of a recent assessment, but the `Needs Falls Prevention Screening` logic fails to apply the necessary `NOT` operator to exclude patients with recent assessments.",,openrouter,Falls-Prevention-Screening_CPG.md,True,True,True,False
Depression-WrongNesting.json,DepressionScreening_CDS,qwen3.5-35b-a3b,4,False,14.004831552505493,"The logical structure in the ELM implementation for `Needs Depression Screening` incorrectly implements the exclusion criteria. The CPG requires that the patient must have NO active Bipolar Disorder diagnosis AND NO active Depression diagnosis (logical: NOT(Bipolar) AND NOT(Depression)). However, the ELM logic uses `NOT ([Has Bipolar Diagnosis] AND [Has Depression Diagnosis])`, which only excludes patients who have BOTH conditions simultaneously, allowing patients with only one of the conditions to pass the exclusion check. Additionally, the ELM logic fails to explicitly verify the ""Qualifying encounter"" requirement defined in the CPG Inclusion Criteria (Encounter to Screen for Depression value set).",,openrouter,Depression_screening_CPG.md,True,True,True,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,qwen3.5-35b-a3b,4,False,3.934047222137451,,,openrouter,IPF-Screening_CPG.md,True,True,True,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,qwen3.5-35b-a3b,4,False,1.6826858520507812,"Value set reference mismatch. The CPG specifies the ""Fall Risk Assessment"" value set ID as `2.16.840.1.113883.3.464.1003.118.12.1028`, but the ELM Implementation Summary lists it as `2.16.840.1.113883.3.600.564`. Additionally, the CPG states that a result must be present for the assessment to count as ""performed,"" which the ELM logic correctly captures with `NOT (IsNull(S.value))`, but the value set ID discrepancy is a critical validation failure.",,openrouter,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,qwen3.5-35b-a3b,4,False,1.403857946395874,"Value set reference mismatch. The CPG specifies the ""Alcohol Use Screening"" value set as `2.16.840.1.113883.3.600.1542`, but the ELM implementation uses `2.16.840.1.113883.3.526.3.1278`. Additionally, the Rationale text in the ELM implementation is truncated compared to the full USPSTF Grade B recommendation provided in the CPG requirements.",,openrouter,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
