file,library,model,trial,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,medgemma-1.5-4b,1,False,46.80272150039673,"; CPG Requirement: `MeetsInclusionCriteria` = (Screening Age >= 40) AND (Gender = female) AND (Mammogram = no procedure in past 1 year). This requires **ALL** conditions to be true.; ELM Implementation: `MeetsInclusionCriteria` = ([Screening Age] OR [Gender]) AND [Mammogram]. This uses **OR** for the inclusion criteria (Age >= 40 OR Gender = female) and `IsNull` for the mammogram criterion. The ELM does not correctly implement the ""AND"" logic required by the CPG for the inclusion criteria and the mammogram criterion.",,local,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,medgemma-1.5-4b,1,False,32.72204804420471,None<unused95>VALID: YES,,local,Tobacco-Use-Screening_CPG.md,True,True,True,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,medgemma-1.5-4b,1,False,36.51959776878357,,,local,Lung-Cancer-Screening_CPG.md,True,True,True,False
IPF-Screening.json,IPF-ScreeningIE,medgemma-1.5-4b,1,False,41.92644381523132,None<unused95>VALID: YES,,local,IPF-Screening_CPG.md,True,True,False,True
IPF-Screening-WrongCT.json,IPF-Screening,medgemma-1.5-4b,1,False,68.0850613117218,; ELM Value Set: `2.16.840.1.113762.1.4.1146.1809`; CPG Value Set: `2.16.840.1.113762.1.4.1146.3135`,,local,IPF-Screening_CPG.md,True,True,True,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,medgemma-1.5-4b,1,True,55.987674951553345,,,local,AAA-Screening_CPG.md,True,True,False,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,medgemma-1.5-4b,1,False,56.112380504608154,None<unused95>VALID: YES,,local,Depression_screening_CPG.md,True,True,True,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,medgemma-1.5-4b,1,False,30.753493785858154,None<unused95>VALID: YES,,local,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,medgemma-1.5-4b,1,False,31.614769220352173,None<unused95>VALID: YES,,local,Falls-Prevention-Screening_CPG.md,True,True,True,False
Depression-WrongNesting.json,DepressionScreening_CDS,medgemma-1.5-4b,1,True,58.3846492767334,,,local,Depression_screening_CPG.md,True,True,False,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,medgemma-1.5-4b,1,False,44.44924306869507,None<unused95>VALID: YES,,local,IPF-Screening_CPG.md,True,True,True,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,medgemma-1.5-4b,1,True,40.68472218513489,,,local,Falls-Prevention-Screening_CPG.md,True,True,False,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,medgemma-1.5-4b,1,False,40.27382445335388,"The value set reference for ""Alcohol Use Screening"" in the ELM implementation (`2.16.840.1.113883.3.526.3.1278`) does not match the value set reference specified in the CPG (`2.16.840.1.113883.3.600.1542`).<unused95>VALID: NO; The value set reference for ""Alcohol Use Screening"" in the ELM implementation (`2.16.840.1.113883.3.526.3.1278`) does not match the value set reference specified in the CPG (`2.16.840.1.113883.3.600.1542`).",,local,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
