file,library,model,trial,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,gemma-3-4b,4,True,0.34288811683654785,,,openrouter,Depression_screening_CPG.md,True,True,False,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,gemma-3-4b,4,True,0.5643899440765381,,,openrouter,Falls-Prevention-Screening_CPG.md,True,True,False,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,gemma-3-4b,4,False,2.8932502269744873,"The ELM implementation has a mismatch in the age threshold. The CPG states “Age >= 18 years”, while the ELM implementation states “Age >= 25 years”. This violates the inclusion criteria specified in the CPG.  Additionally, the “Has Recent Alcohol Screening” logic is overly restrictive. The CPG states “No Screening Needed If: An alcohol misuse screening (from ""Alcohol Use Screening"" value set) has been performed within the past 1 year with a result present”. The ELM logic only checks if *any* observation exists in the value set within the past year, regardless of the result. It doesn't account for a ""result present"" condition.",,openrouter,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,gemma-3-4b,4,True,0.361163854598999,,,openrouter,Osteoporosis-Screening_CPG.md,True,True,False,False
AAA-Screening-WrongAge.json,AAA_Screening_CDS,gemma-3-4b,4,True,0.3499166965484619,,,openrouter,AAA-Screening_CPG.md,True,True,False,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,gemma-3-4b,4,True,0.3460240364074707,,,openrouter,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,False,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,gemma-3-4b,4,True,0.34354615211486816,,,openrouter,Tobacco-Use-Screening_CPG.md,True,True,False,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,gemma-3-4b,4,True,0.3351762294769287,,,openrouter,Lung-Cancer-Screening_CPG.md,True,True,False,False
IPF-Screening.json,IPF-ScreeningIE,gemma-3-4b,4,True,0.3869156837463379,,,openrouter,IPF-Screening_CPG.md,True,True,True,True
IPF-Screening-WrongCT.json,IPF-Screening,gemma-3-4b,4,True,0.34583020210266113,,,openrouter,IPF-Screening_CPG.md,True,True,False,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,gemma-3-4b,4,True,0.5432031154632568,,,openrouter,AAA-Screening_CPG.md,True,True,False,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,gemma-3-4b,4,True,0.3848910331726074,,,openrouter,Depression_screening_CPG.md,True,True,False,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,gemma-3-4b,4,True,0.3630952835083008,,,openrouter,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,False,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,gemma-3-4b,4,True,0.36560678482055664,,,openrouter,Falls-Prevention-Screening_CPG.md,True,True,False,False
Depression-WrongNesting.json,DepressionScreening_CDS,gemma-3-4b,4,True,0.41826438903808594,,,openrouter,Depression_screening_CPG.md,True,True,False,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,gemma-3-4b,4,True,0.3434913158416748,,,openrouter,IPF-Screening_CPG.md,True,True,False,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,gemma-3-4b,4,True,0.32833123207092285,,,openrouter,Falls-Prevention-Screening_CPG.md,True,True,False,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,gemma-3-4b,4,True,0.3919053077697754,,,openrouter,Alcohol-Misuse-Screening_CPG.md,True,True,False,False
